ID	a-1	a-2	a-3	b-1	b-2	b-3	c-1	c-2	c-3	d-1	d-2	d-3
ENSG00000293946	0	0	0	0	0	0	0	6	0	0	0	2
ENSG00000151838	0	0	0	0	0	0	8	0	8	0	2	0
ENSG00000237620	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261018	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261019	0	0	0	0	0	0	9	5	13	4	11	14
ENSG00000237621	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000309653	0	0	0	0	0	0	0	0	0	0	2	0
ENSG00000214880	0	0	0	0	0	0	0	0	0	4	0	0
ENSG00000169957	3096	3105	3089	3914	3590	3868	2240	2065	1926	1486	1688	1902
ENSG00000109851	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232479	7	12	8	14	10	14	31	18	20	3	7	12
ENSG00000109854	4361	4303	4699	6487	6038	6433	5373	4761	4319	3055	3235	4716
ENSG00000283505	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207562	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000255043	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225191	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225190	3303	3442	3246	4211	3957	4069	1661	1835	1726	1174	1103	1359
ENSG00000255046	0	0	0	5	3	6	9	5	2	3	6	7
ENSG00000283506	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225195	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225194	0	2	0	0	0	0	12	0	0	2	0	5
ENSG00000255048	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225198	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000302330	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236317	0	1	0	0	0	1	0	0	0	0	1	0
ENSG00000306453	0	0	0	0	0	0	54	80	49	34	48	49
ENSG00000304697	0	0	0	0	3	0	0	0	0	0	0	0
ENSG00000182365	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000298795	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000298185	0	0	0	0	0	0	0	4	6	0	0	0
ENSG00000227973	9	2	1	3	5	5	4	8	3	8	2	7
ENSG00000227972	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227971	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000304695	0	0	0	0	0	0	0	0	2	0	0	0
ENSG00000203825	0	0	0	0	0	0	0	4	0	1	0	0
ENSG00000228661	16	0	11	17	8	9	3	7	6	0	0	8
ENSG00000280655	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250539	17	15	23	10	12	7	24	35	34	14	15	31
ENSG00000167004	15210	16546	15913	13267	12390	13817	33806	29262	26870	23829	26205	33643
ENSG00000167005	2187	2112	2209	2241	2155	2242	9524	8021	7765	6279	6460	9754
ENSG00000280650	0	0	0	0	0	0	0	0	0	0	2	0
ENSG00000207220	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000111639	3581	3196	3448	5113	5015	4922	4932	4220	3794	3293	2812	4323
ENSG00000236316	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000182890	45	32	45	21	30	21	41	25	21	16	14	27
ENSG00000261882	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000301402	0	0	0	0	0	0	0	4	0	0	0	0
ENSG00000128944	2001	2258	2163	3671	3230	4000	5068	4391	3922	2979	3200	3948
ENSG00000225225	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225224	0	0	0	0	0	0	2	1	0	0	0	2
ENSG00000225226	0	0	0	0	0	0	0	0	0	0	0	5
ENSG00000225221	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241250	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225222	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000123143	7487	7572	7188	7702	7050	7366	3913	3544	3557	2514	2339	3201
ENSG00000250535	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000123146	8235	8391	8218	7861	7541	7900	4700	4099	4284	2941	2727	3712
ENSG00000123144	4617	4987	4999	7744	7425	8219	3633	3602	3105	3131	2888	3460
ENSG00000234061	0	0	0	0	0	0	1	1	1	3	5	4
ENSG00000157103	2	0	0	0	0	0	1615	1532	1361	958	1046	1289
ENSG00000187954	1267	1422	1249	1393	1404	1287	1393	1224	1193	1053	968	1325
ENSG00000157106	911	979	963	486	442	447	9439	8225	8172	6535	6389	9396
ENSG00000157107	367	407	461	130	131	147	1742	1514	1466	981	1162	1662
ENSG00000308003	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000308002	4	0	0	0	0	4	5	2	0	7	7	0
ENSG00000308001	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000308000	0	0	0	0	0	0	0	0	0	0	5	0
ENSG00000184139	0	0	0	0	0	0	1	1	0	1	1	2
ENSG00000308006	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000308005	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000308004	0	4	0	2	10	8	0	0	0	0	0	0
ENSG00000187952	20	16	9	53	42	20	7	7	3	46	5	11
ENSG00000308009	0	0	0	0	0	0	5	0	0	3	0	4
ENSG00000234062	0	0	0	0	0	0	3	0	0	3	2	0
ENSG00000297064	0	0	0	0	0	0	0	0	2	0	0	0
ENSG00000187953	26	26	29	17	31	182	16	26	16	38	40	32
ENSG00000168209	11100	12028	11400	14412	13849	12997	2306	2148	1976	1810	1384	2176
ENSG00000287834	0	0	0	0	0	0	0	10	5	14	4	0
ENSG00000199732	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000304698	0	0	0	0	0	0	0	7	0	0	7	0
ENSG00000182899	12359	11703	11662	11544	12895	12526	8342	7441	6650	7284	5474	9977
ENSG00000297062	0	0	0	0	0	0	0	1	1	2	0	2
ENSG00000238180	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000187951	0	30	0	0	0	0	5	5	4	80	4	3
ENSG00000230609	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263763	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000310033	0	0	0	0	0	2	0	5	0	0	0	0
ENSG00000310032	0	0	2	0	0	0	0	0	0	0	0	0
ENSG00000310031	0	0	0	0	0	0	6	3	9	1	14	7
ENSG00000310030	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000310037	0	3	0	0	0	2	5	2	2	3	0	2
ENSG00000180245	0	0	0	0	0	0	25	19	14	8	20	15
ENSG00000310035	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000310034	0	0	0	0	0	0	0	0	0	0	2	0
ENSG00000234069	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000310039	0	0	0	0	0	0	5	6	0	3	5	12
ENSG00000244151	700	743	716	772	745	755	432	391	382	339	307	447
ENSG00000244157	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000268505	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000244155	0	0	0	0	0	0	14	17	22	12	5	16
ENSG00000200720	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000269533	9	1	2	6	1	4	6	8	12	3	4	9
ENSG00000287832	0	0	0	0	0	0	0	0	2	0	2	0
ENSG00000200726	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200728	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236313	0	0	0	0	0	0	8	24	15	18	14	25
ENSG00000287833	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267293	0	0	0	0	0	0	0	0	8	2	0	9
ENSG00000204031	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204033	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239701	0	0	0	0	0	0	8	0	0	0	0	0
ENSG00000309070	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000293062	0	0	0	0	0	0	4212	3465	3511	2303	2443	3067
ENSG00000293063	0	6	2	2	0	1	2	0	1	0	0	0
ENSG00000293060	119	119	99	67	85	102	46	44	60	0	39	33
ENSG00000293061	0	0	0	2	0	0	192	161	189	159	122	169
ENSG00000293066	0	0	0	0	0	0	12	7	5	5	4	6
ENSG00000293064	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202449	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000297068	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000236312	0	0	0	0	0	0	0	2	1	0	0	2
ENSG00000309075	0	0	0	0	0	0	3	4	4	7	4	4
ENSG00000297069	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000309074	0	0	0	2	0	0	4	2	7	0	0	4
ENSG00000113302	0	0	0	0	0	0	16	27	17	25	13	50
NewGene_2309	0	0	0	0	0	0	5	0	0	3	2	1
ENSG00000256481	0	0	0	0	0	0	0	0	3	0	1	2
ENSG00000279339	2	0	0	0	1	0	2	0	0	0	3	0
ENSG00000255958	0	0	0	0	0	0	1	1	0	0	0	0
ENSG00000279337	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000279334	0	0	0	0	0	2	0	2	1	0	1	0
ENSG00000309076	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279332	0	1	1	0	0	0	0	0	0	0	0	0
ENSG00000236670	7	10	14	19	20	26	20	9	8	15	8	17
NewGene_2303	0	0	0	0	0	0	4	4	4	0	12	8
NewGene_2302	0	0	0	0	0	0	5	7	6	4	0	0
ENSG00000186163	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226758	0	0	1	0	0	0	21	17	10	17	4	13
ENSG00000226759	0	0	0	0	0	0	0	0	0	5	0	3
ENSG00000226754	23	16	21	64	65	58	37	24	27	19	21	24
ENSG00000226755	0	0	0	0	3	0	0	0	1	0	0	2
ENSG00000226756	3	0	2	11	4	0	26	22	17	11	7	9
ENSG00000226757	0	0	2	0	0	0	0	0	0	0	0	0
ENSG00000226750	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226752	0	0	0	0	0	0	0	1	1	1	1	1
ENSG00000226753	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283676	0	0	1	0	0	0	4	2	2	2	3	5
ENSG00000283677	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283674	6	32	12	19	22	17	487	454	312	353	159	581
ENSG00000283675	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283672	0	0	0	0	0	0	2	0	1	0	1	2
ENSG00000283673	0	0	0	0	0	0	0	0	0	1	2	0
ENSG00000154451	142	154	130	86	80	67	409	322	291	91	145	97
ENSG00000176222	8	0	3	19	53	28	157	195	107	158	96	200
ENSG00000183354	4	10	19	22	6	13	1901	1545	1591	1428	1597	1812
ENSG00000167916	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167910	0	0	0	0	0	0	2	0	0	5	2	0
ENSG00000167912	0	0	2	2	2	4	54	39	71	38	45	50
ENSG00000283679	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249547	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000187446	2055	2011	2081	2026	2102	2239	3054	2716	2591	1938	1926	2417
ENSG00000202445	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207549	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273450	4	7	1	6	0	0	10	11	16	7	4	9
ENSG00000011258	82	165	119	49	43	37	1700	1502	1402	1244	1319	1895
ENSG00000299479	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299478	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000126391	11222	11706	11644	6967	6047	5466	1923	1708	1679	1061	964	1560
ENSG00000299476	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299475	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299474	2	2	1	4	3	3	0	2	2	1	0	0
ENSG00000299473	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299472	0	0	0	0	0	0	0	2	0	0	0	2
ENSG00000299471	0	0	0	0	0	0	2	5	4	3	5	5
ENSG00000299470	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165516	551	501	688	534	513	457	2538	2033	1854	1578	1507	2541
ENSG00000165512	281	301	297	361	296	392	2867	2336	2385	1865	1925	2973
ENSG00000165511	31	40	30	12	28	15	254	242	162	144	173	250
ENSG00000304850	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000245205	2	1	2	2	3	1	4	1	4	3	0	1
NewGene_1059	0	0	0	0	0	0	0	0	0	0	2	0
ENSG00000125844	1878	1743	1844	3983	4135	4651	10404	9417	9283	8051	7848	9292
ENSG00000125845	80	69	70	148	125	163	129	114	76	54	83	63
ENSG00000125846	673	631	641	2017	1954	2005	958	934	868	706	684	1075
ENSG00000253195	0	0	0	0	0	0	5	13	2	5	8	10
ENSG00000211639	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000125841	3194	3267	2969	1576	1501	1596	3251	2865	2848	2550	2357	2800
ENSG00000125843	1314	1396	1377	1330	1293	1323	560	474	479	354	288	405
ENSG00000125848	5	14	2	65	41	66	429	384	348	296	313	457
ENSG00000309879	0	0	0	0	0	5	0	0	0	0	0	0
ENSG00000309878	4	4	3	11	3	0	95	81	109	65	60	107
ENSG00000206769	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000169955	657	604	661	442	356	397	304	284	262	203	192	240
ENSG00000292331	11	20	15	20	15	16	188	197	127	163	151	212
ENSG00000206762	0	0	0	0	0	0	0	2	1	1	3	2
ENSG00000292333	12	4	5	8	4	4	3	6	5	8	6	6
ENSG00000292332	86	76	49	5	13	8	48	33	29	28	26	23
ENSG00000292335	0	0	0	0	0	0	0	2	2	1	0	2
ENSG00000206766	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206765	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206764	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225071	20	18	15	20	30	35	22	11	22	12	29	22
ENSG00000254609	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259803	137	140	143	19	23	21	7	6	3	2	8	2
ENSG00000254607	3	0	0	6	0	0	404	350	304	173	226	306
ENSG00000254606	0	0	0	0	0	0	2	1	2	0	0	1
ENSG00000254605	0	0	6	2	0	0	2	0	0	0	2	0
ENSG00000254604	0	3	0	0	0	3	9	6	7	7	8	5
ENSG00000254603	0	0	0	0	0	0	0	0	0	0	2	0
ENSG00000254602	0	0	0	8	6	6	55	35	43	11	32	51
ENSG00000254601	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000284544	0	1	0	0	0	0	0	0	0	1	0	0
ENSG00000284547	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000253469	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000284541	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000284540	0	2	0	0	0	0	0	0	4	0	0	0
ENSG00000284543	0	0	3	3	0	0	8	13	6	6	0	5
ENSG00000284542	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000253462	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253463	0	0	0	0	0	0	3	6	6	0	2	3
ENSG00000158796	3708	3683	3787	3252	3184	3284	1711	1587	1462	1185	1283	1595
ENSG00000253461	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256484	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253467	0	0	0	0	0	0	14	12	10	14	12	7
ENSG00000158792	800	847	699	1063	974	811	110	131	99	92	72	136
ENSG00000158793	2294	2616	2548	3150	2939	2931	1244	1018	1005	810	856	1317
ENSG00000240713	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251895	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205078	42	52	31	23	30	36	7	0	5	3	10	9
ENSG00000107105	0	0	4	0	0	2	332	268	297	310	195	314
ENSG00000267298	4	0	0	0	0	0	2	2	6	0	0	0
ENSG00000304842	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000257553	813	868	865	1412	1373	1509	885	695	721	608	529	747
ENSG00000257550	0	0	0	10	0	0	6	5	1	2	2	5
ENSG00000257551	1	2	5	3	0	2	15	6	8	9	14	8
ENSG00000257556	50	37	55	40	34	37	33	51	63	45	42	53
ENSG00000257557	15	17	23	54	21	37	172	126	125	101	112	159
ENSG00000251896	0	0	2	0	0	0	1	2	0	2	1	1
ENSG00000130226	0	0	2	0	0	0	103	116	116	114	98	120
ENSG00000130227	467	345	466	530	484	511	4611	4347	3891	3355	3475	4454
ENSG00000130224	2	2	2	0	0	0	1538	1487	1262	939	1132	1278
ENSG00000130222	86	64	113	79	97	80	5	8	6	2	0	0
ENSG00000159228	1066	1174	1084	1742	1585	1719	2993	2711	2721	1701	1688	2339
ENSG00000227186	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251893	1	1	0	1	1	1	1	1	1	1	1	1
ENSG00000257074	5	4	0	2	4	2	5	1	0	0	2	2
ENSG00000251892	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000006432	340	294	263	193	378	354	622	532	518	333	260	441
ENSG00000183396	0	0	0	0	0	0	0	0	0	0	0	3
ENSG00000227183	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000198967	0	0	0	0	0	0	7	8	6	7	3	9
ENSG00000198965	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000198964	639	643	711	445	542	455	2229	1928	1889	1395	1244	1923
NewGene_3953	0	0	0	0	0	0	2	0	5	0	4	2
NewGene_3952	0	0	0	0	0	0	4	3	0	4	0	0
ENSG00000198961	844	936	1027	380	389	447	7991	7070	6957	5549	5806	7849
ENSG00000198960	2465	2375	2348	2644	2383	2615	1231	1140	1025	1044	908	1293
ENSG00000206187	0	0	0	0	0	2	24	27	44	17	14	18
ENSG00000259296	0	0	0	0	0	0	5	0	2	0	2	1
ENSG00000309529	7	4	9	4	5	11	194	193	149	67	64	76
ENSG00000206181	0	0	0	0	0	0	1	0	0	1	1	0
ENSG00000171840	12	2	5	11	2	0	94	65	44	37	37	46
ENSG00000171843	44	32	25	31	26	18	1797	1643	1586	1217	1424	1602
ENSG00000273456	20	27	15	14	29	22	21	24	20	22	24	23
ENSG00000171847	3	0	5	3	0	0	8	8	19	0	11	14
ENSG00000171848	1756	1687	1890	3437	3307	3689	6216	5692	5564	3667	3946	5571
ENSG00000211638	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000288828	0	0	0	0	0	0	26	7	19	19	10	52
ENSG00000288829	28	23	24	21	16	17	31	53	26	45	42	68
ENSG00000288822	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000288823	92	83	115	113	126	113	195	138	88	112	99	167
ENSG00000288820	6	7	5	19	11	8	43	29	47	29	22	62
ENSG00000288821	11	15	9	8	16	10	31	22	35	26	19	35
ENSG00000288826	10	2	6	0	18	2	84	61	98	57	42	65
ENSG00000288827	24	31	24	53	41	73	30	19	29	33	18	21
ENSG00000248781	0	0	0	0	0	0	1	0	3	0	0	0
ENSG00000288825	364	473	0	0	0	0	85	93	13	24	38	13
ENSG00000304348	0	0	0	0	0	0	2	2	5	2	2	7
ENSG00000279475	0	0	0	0	0	0	1	1	1	1	2	1
ENSG00000205871	69	71	67	66	74	41	71	60	55	63	37	82
ENSG00000170464	146	197	178	208	161	206	1102	873	838	706	730	1123
ENSG00000170465	0	0	0	0	0	0	0	0	1	3	0	0
ENSG00000249792	0	0	0	0	0	0	2	0	4	1	0	0
ENSG00000170468	615	610	727	994	938	897	350	261	323	241	220	255
ENSG00000170469	120	96	71	260	225	231	103	79	82	54	69	94
ENSG00000014123	208	224	229	92	72	107	3353	3103	2919	2208	2545	3050
ENSG00000294418	29	36	32	37	27	17	7	6	0	8	1	6
ENSG00000081800	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000081803	0	2	0	2	0	0	1336	1169	1231	880	944	1459
ENSG00000128191	1115	1069	1138	804	877	838	1715	1602	1551	1316	1290	1766
ENSG00000285635	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000289197	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000285637	0	0	0	3	3	4	3	8	2	3	0	10
ENSG00000289191	2	0	0	0	0	0	2	0	0	0	0	2
ENSG00000285631	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000285632	0	0	2	0	0	0	9	10	11	7	11	4
ENSG00000289192	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000124827	0	0	0	4	2	3	0	0	5	2	0	0
ENSG00000285638	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000171596	3	0	11	7	7	0	0	0	0	0	0	0
ENSG00000171595	14	17	18	0	13	3	15	10	9	8	8	13
ENSG00000256609	1	0	0	0	0	0	0	0	6	4	0	10
ENSG00000306575	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000070886	2	5	3	2	2	0	8	5	0	8	5	6
ENSG00000309525	0	0	0	0	3	0	0	0	3	0	0	2
ENSG00000240718	0	0	0	0	0	0	2	0	2	0	0	0
ENSG00000306574	2	0	0	0	0	0	0	0	1	0	2	0
ENSG00000256603	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000278552	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000306577	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000215029	0	0	0	0	0	0	3	2	0	0	2	0
ENSG00000078177	39	47	55	30	44	26	661	617	685	457	510	697
ENSG00000160075	4822	4797	4945	6867	6230	6470	3577	3310	3178	2685	2606	3402
ENSG00000160072	1675	1592	1475	4373	3809	4037	1902	1745	1638	1174	1137	1575
ENSG00000267150	0	0	0	0	0	0	28	7	13	10	22	16
ENSG00000215021	11680	12729	12414	14329	12856	14214	13696	11875	11205	8986	8957	11573
ENSG00000215023	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000309755	0	0	0	0	0	0	0	0	1	3	1	0
ENSG00000306570	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000304686	0	0	0	0	0	0	0	0	0	0	3	0
ENSG00000204852	120	91	178	133	90	129	1561	1269	1139	1240	1280	1780
ENSG00000204851	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204850	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204856	175	174	141	514	427	530	1012	789	884	575	651	767
ENSG00000204859	1262	1377	1282	2088	1714	1745	587	580	492	468	428	574
ENSG00000309384	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253258	4	0	0	0	0	0	0	0	0	1	0	0
ENSG00000267153	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000288533	0	0	0	0	2	0	12	16	8	10	11	4
ENSG00000271117	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274860	0	0	0	0	0	0	2	0	0	0	0	0
ENSG00000274863	0	0	0	0	0	0	0	0	8	3	2	4
ENSG00000274862	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274864	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000274867	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274866	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274868	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000215790	0	96	0	0	0	0	0	0	0	0	0	0
ENSG00000215796	0	0	0	0	0	0	0	0	0	5	6	2
ENSG00000215795	0	0	0	0	0	0	4	4	0	0	0	2
ENSG00000259396	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254403	0	2	0	0	0	0	4	5	9	6	4	5
ENSG00000285576	0	0	0	0	0	0	2	4	5	4	1	1
ENSG00000301299	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000301298	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000290071	0	0	0	0	0	0	2	0	0	1	0	3
ENSG00000301295	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000301294	60	49	64	38	32	30	27	17	28	12	17	21
ENSG00000301297	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000301296	0	0	0	0	0	3	0	0	0	2	0	0
ENSG00000301291	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000301290	0	3	10	3	0	0	0	1	2	1	1	0
ENSG00000301293	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000301292	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231743	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231742	135	104	103	198	188	189	50	51	23	39	31	52
ENSG00000231741	0	0	0	0	0	0	0	0	0	0	0	2
ENSG00000231740	0	0	0	0	0	0	0	0	0	0	0	3
ENSG00000231747	1	0	0	1	2	1	2	4	2	0	0	0
ENSG00000304812	4	0	7	8	8	5	0	10	2	0	5	9
ENSG00000231744	0	0	0	0	0	2	0	0	0	0	0	0
ENSG00000179104	48	38	89	157	78	70	415	324	318	200	243	286
ENSG00000231749	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231748	2	0	0	0	0	0	2	2	2	0	0	0
ENSG00000179101	3	2	4	1	2	0	2	1	4	4	7	6
ENSG00000147421	70	54	83	60	66	36	1081	856	845	710	685	957
ENSG00000199700	0	0	0	0	0	0	0	0	3	0	0	0
ENSG00000199701	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199702	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201086	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199704	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199705	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230298	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270240	5	0	8	0	0	0	2	4	7	3	10	1
ENSG00000298234	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000269303	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230294	0	0	0	0	0	0	2	3	3	0	0	0
ENSG00000230295	0	0	0	0	0	0	1	1	3	1	0	2
ENSG00000230292	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224574	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230290	0	0	0	0	0	0	3	2	2	2	2	3
ENSG00000230291	701	636	629	868	827	980	372	362	315	308	344	400
ENSG00000278459	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000304813	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237749	8	3	2	1	1	3	3	3	3	5	2	7
ENSG00000237748	8	3	6	12	14	3	6	6	5	2	2	4
ENSG00000229462	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237745	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237747	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237746	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199483	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000145375	139	110	147	304	320	336	1347	1155	1051	878	979	1200
ENSG00000237743	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237742	0	0	0	0	0	2	0	0	2	1	0	0
ENSG00000214776	5	0	5	4	0	0	0	0	0	0	0	0
ENSG00000214773	0	0	0	0	0	0	2	0	2	2	0	0
ENSG00000214772	2	2	0	3	0	9	34	39	25	19	37	46
ENSG00000214770	0	3	0	2	2	0	19	28	13	15	22	19
ENSG00000261049	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229689	0	5	3	0	0	0	16	9	7	10	1	6
NewGene_3084	0	0	0	3	0	0	7	8	12	14	19	17
ENSG00000141867	2112	2111	1893	1706	1842	1928	3503	3268	3057	2734	3003	3323
ENSG00000297202	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000172023	0	0	0	0	0	0	0	0	3	5	4	2
ENSG00000172020	0	0	0	0	0	0	28	25	37	25	30	36
ENSG00000229688	0	0	0	2	3	5	9	3	9	2	3	1
ENSG00000297206	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000297207	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000297204	2	0	0	0	0	0	2	0	0	0	0	0
