name,s_MiaFRFP_1,s_MiaFRFP_2,s_MiaFRFP_3,s_Part1Lag_1,s_Part1Lag_2,s_Part1Lag_3
ENSG00000130988,0,0,0,1,0,2
ENSG00000206685,0,0,0,0,0,0
ENSG00000201659,1,0,0,0,0,0
ENSG00000182872,12434,10419,12964,2900,3810,4064
ENSG00000237351,7,0,55,5,1,4
ENSG00000130985,92635,85102,81993,38763,38212,30418
ENSG00000224975,38,55,52,73,125,74
ENSG00000147123,10457,7167,5597,9608,10040,9572
ENSG00000198088,0,0,0,0,0,0
ENSG00000213569,197,207,143,321,290,136
ENSG00000199832,0,1,0,0,0,0
ENSG00000204053,1,0,0,5,1,2
ENSG00000215007,47,33,17,801,700,307
ENSG00000080572,0,0,1,0,0,0
ENSG00000165240,849,1598,427,1522,779,219
ENSG00000236187,0,0,0,0,1,0
ENSG00000102104,1,0,1,0,0,0
ENSG00000237221,0,0,0,0,0,0
ENSG00000196564,2,1,1,0,2,0
ENSG00000224224,0,5,1,0,4,3
ENSG00000237836,5,3,4,0,0,0
ENSG00000044446,2499,2803,2151,633,1038,563
ENSG00000266710,0,0,0,0,1,0
ENSG00000223731,1,0,0,2,0,7
ENSG00000101945,2633,2302,2268,683,282,406
ENSG00000232828,0,0,0,0,7,0
ENSG00000206723,0,0,0,0,0,0
ENSG00000171433,0,0,0,0,0,0
ENSG00000207367,0,0,0,0,0,0
ENSG00000187682,0,0,0,0,0,9
ENSG00000102109,3196,2613,4192,2567,5582,6033
ENSG00000102103,2489,1722,1438,1647,2173,1761
ENSG00000102100,2268,2158,1580,1981,2352,2104
ENSG00000068308,9715,7762,9293,3043,3408,3154
ENSG00000279155,2,4,0,1,0,0
ENSG00000223309,0,0,0,0,0,0
ENSG00000102057,22,33,74,18,30,110
ENSG00000275387,0,0,0,0,0,0
ENSG00000221750,0,0,0,0,0,0
ENSG00000067445,5,0,1,0,1,0
ENSG00000086717,0,0,0,13,1,2
ENSG00000223611,14,10,14,12,11,23
ENSG00000214124,0,0,0,26,4,2
ENSG00000067992,3633,4480,2715,2156,1705,703
ENSG00000237682,90,109,46,50,35,26
ENSG00000126947,0,0,0,5,0,0
ENSG00000198960,466,478,313,524,640,536
ENSG00000102401,2328,2705,1332,2558,2343,1201
ENSG00000228275,0,0,0,2,2,1
ENSG00000261101,2,1,0,15,15,2
ENSG00000207291,2,0,0,3,1,0
ENSG00000286000,1,20,0,38,17,5
ENSG00000184867,890,781,547,747,322,223
ENSG00000223753,0,0,0,0,0,0
ENSG00000212584,0,0,0,0,0,0
ENSG00000169249,603,548,486,402,497,317
ENSG00000196440,0,0,2,1,1,0
ENSG00000215319,33,35,42,280,215,89
ENSG00000230326,0,0,0,0,0,0
ENSG00000206844,0,0,0,0,0,0
ENSG00000234469,0,0,0,0,0,0
ENSG00000225076,0,0,0,1,0,0
ENSG00000184905,0,1,0,0,1,1
ENSG00000184515,0,0,3,0,0,0
ENSG00000157514,134,175,0,2127,2356,2447
ENSG00000170935,0,0,0,0,0,0
ENSG00000186416,1462,1460,1483,2293,2176,1099
ENSG00000169933,0,0,0,26,6,13
ENSG00000198814,435,533,197,644,180,106
ENSG00000226339,2,1,0,2,2,3
ENSG00000201518,0,0,0,1,2,0
ENSG00000102038,17014,21651,8169,7412,7862,2973
ENSG00000252170,0,0,0,0,0,0
ENSG00000122126,6471,6995,3121,1754,1816,839
ENSG00000013563,1400,1327,1641,676,644,685
ENSG00000125962,1518,1779,825,1381,880,253
ENSG00000160219,0,8,28,4,12,14
ENSG00000206948,0,0,0,0,0,0
ENSG00000284450,0,0,0,0,0,0
ENSG00000206693,0,0,0,0,0,0
ENSG00000203870,0,0,0,0,1,0
ENSG00000221533,0,0,0,0,0,0
ENSG00000102362,142,135,48,74,48,51
ENSG00000227864,0,1,0,0,1,0
ENSG00000250423,2,0,0,10,0,60
ENSG00000204382,0,0,0,0,0,0
ENSG00000224440,0,0,0,0,0,0
ENSG00000089472,0,0,0,5,0,1
ENSG00000171489,0,0,0,0,0,0
ENSG00000166432,142,66,51,268,326,95
ENSG00000273696,0,0,0,0,0,0
ENSG00000196976,4018,2616,2806,3709,2755,3914
ENSG00000147059,0,4,0,2,5,0
ENSG00000158352,0,1,0,1,0,3
ENSG00000182518,1037,1213,390,1207,931,474
ENSG00000206663,0,0,0,0,0,0
ENSG00000184368,1,26,34,4,12,10
ENSG00000264566,0,0,0,0,0,0
ENSG00000173674,3397,4551,1726,3762,2578,1067
ENSG00000201882,1,1,4,6,6,3
ENSG00000201592,5,5,0,6,3,0
ENSG00000225037,3,0,0,5,16,1
ENSG00000177189,3899,5770,2015,4758,3561,1053
ENSG00000173681,635,918,400,494,475,183
ENSG00000206900,0,0,0,1,0,0
ENSG00000235849,0,0,0,0,6,0
ENSG00000227064,0,0,0,0,0,0
ENSG00000134588,0,0,0,0,0,0
ENSG00000289365,58,34,17,35,73,69
ENSG00000289570,2,6,0,0,1,2
ENSG00000288739,56,84,23,46,76,42
ENSG00000287918,31,29,14,31,58,30
ENSG00000235385,21302,21563,7584,1252,6176,2635
ENSG00000289127,0,0,0,1,0,0
ENSG00000130119,4743,4732,4056,1262,1586,1267
ENSG00000231728,5,0,0,2,20,10
ENSG00000235703,19,4,5,16,31,30
ENSG00000224610,0,0,0,0,0,0
ENSG00000229335,0,0,0,0,0,0
ENSG00000289479,9,5,2,2,10,0
ENSG00000289575,0,0,0,0,0,0
ENSG00000288783,0,1,0,1,0,0
ENSG00000226310,17,17,13,65,110,30
ENSG00000287776,0,2,0,0,44,0
ENSG00000288832,0,0,0,0,0,0
ENSG00000288980,0,0,0,0,0,0
ENSG00000171004,3,0,0,1,0,3
ENSG00000168939,0,0,2,2,3,1
ENSG00000249467,0,0,0,0,0,1
ENSG00000203952,0,0,0,2,10,0
ENSG00000203588,0,0,0,0,6,1
ENSG00000184210,0,0,0,0,0,0
ENSG00000242657,0,0,0,0,0,0
ENSG00000204195,0,0,0,0,0,3
ENSG00000200473,0,0,0,0,0,0
ENSG00000186912,0,0,0,0,0,0
ENSG00000120500,0,5,0,0,1,0
ENSG00000147127,2,0,0,0,0,0
ENSG00000090889,8772,9909,6116,2508,1992,964
ENSG00000231053,0,0,0,2,1,1
ENSG00000201377,0,0,0,0,0,0
ENSG00000130055,10,1,0,2,0,16
ENSG00000284391,8,13,0,14,22,5
ENSG00000200431,0,0,0,0,0,0
ENSG00000231651,0,8,10,1,0,0
ENSG00000120509,5021,4409,1635,5786,5052,2928
ENSG00000010671,4,12,2,452,162,151
ENSG00000252320,0,0,0,0,0,0
ENSG00000102245,0,0,0,0,0,0
ENSG00000129675,55,76,85,1160,693,342
ENSG00000212510,0,0,0,0,0,0
ENSG00000202279,0,0,0,0,4,0
ENSG00000206979,0,0,0,0,0,0
ENSG00000072315,0,1,9,0,12,0
ENSG00000187823,0,0,3,1,0,2
ENSG00000271464,0,0,0,0,0,0
ENSG00000271400,0,2,0,0,1,0
ENSG00000200436,0,0,0,0,0,0
ENSG00000213489,0,1,0,0,0,1
ENSG00000282815,0,0,0,1,0,0
ENSG00000289449,0,0,0,0,0,0
ENSG00000126768,4415,2917,2840,1973,2043,2695
ENSG00000165168,0,2,1,4124,1814,1405
ENSG00000265658,0,0,0,0,0,0
ENSG00000223274,0,0,0,0,0,0
ENSG00000198223,0,0,0,0,0,0
ENSG00000130150,1232,1867,575,1711,849,243
ENSG00000235929,1,1,0,38,14,14
ENSG00000181544,1168,1808,751,456,340,100
ENSG00000231066,0,0,0,0,0,0
ENSG00000225814,2,0,0,2,0,1
ENSG00000236982,1,0,0,24,19,6
ENSG00000102053,28,0,0,37,79,34
ENSG00000237971,0,0,0,0,0,0
ENSG00000225569,0,0,0,9,6,1
ENSG00000231809,0,0,0,0,0,0
ENSG00000243978,12,18,1,0,0,0
ENSG00000204620,34,13,23,13,27,41
ENSG00000102317,6913,6589,3653,11394,10820,5875
ENSG00000228343,0,0,0,0,0,0
ENSG00000279528,0,0,0,0,0,0
ENSG00000220125,0,0,0,0,0,0
ENSG00000101940,3246,2514,2971,1799,2020,2184
ENSG00000231725,0,0,0,1,0,2
ENSG00000286475,0,0,1,0,0,0
ENSG00000275314,0,0,0,0,0,0
ENSG00000235510,0,0,0,0,0,0
ENSG00000223723,238,226,226,122,82,63
ENSG00000289708,0,0,0,0,0,0
ENSG00000198173,0,0,0,0,0,0
ENSG00000243048,0,0,0,0,0,0
ENSG00000214071,0,0,0,0,0,2
ENSG00000230170,4,11,1,17,24,5
ENSG00000270625,0,0,0,3,2,0
ENSG00000101856,9306,10241,4630,9878,4661,5503
ENSG00000214992,0,0,0,4,13,2
ENSG00000230392,0,0,1,6,1,0
ENSG00000226661,12,1,0,1,8,0
ENSG00000227814,0,0,0,0,0,0
ENSG00000077713,3844,3794,1768,2863,1661,1341
ENSG00000237903,2,3,15,2,10,6
ENSG00000207175,0,0,0,5,5,6
ENSG00000266420,0,1,9,7,11,1
ENSG00000252147,0,1,8,0,2,1
ENSG00000005022,50367,43580,26126,36203,31217,23533
ENSG00000077721,10316,11236,4897,9113,6315,3475
ENSG00000018610,2375,2252,1548,1177,993,661
ENSG00000286794,0,0,0,0,0,0
ENSG00000284800,0,0,0,0,0,0
ENSG00000131828,21182,18404,15227,8550,8742,6446
ENSG00000180815,1,2,1,18,4,4
ENSG00000202144,0,0,0,0,0,0
ENSG00000275800,0,0,0,0,0,0
ENSG00000269335,854,790,746,407,346,298
ENSG00000160211,2441,2317,2823,523,467,735
ENSG00000165349,0,0,0,0,0,0
ENSG00000230629,182,149,85,1009,624,538
ENSG00000147168,0,0,0,2,2,0
ENSG00000125351,1760,2199,898,1229,1349,496
ENSG00000290162,0,0,0,0,0,0
ENSG00000290163,0,0,0,0,0,0
ENSG00000290164,0,1,0,2,1,4
ENSG00000290165,3,1,0,0,1,0
ENSG00000147065,53902,56403,36967,22783,19633,15424
ENSG00000101935,1669,2722,857,1045,996,475
ENSG00000133136,91,65,54,211,84,96
ENSG00000130826,20484,19559,11969,6775,6900,3473
ENSG00000198681,0,0,0,0,0,0
ENSG00000235219,0,0,0,0,0,0
ENSG00000273877,0,0,0,0,0,0
ENSG00000231600,0,0,0,0,0,0
ENSG00000278803,0,0,0,0,0,0
ENSG00000102225,28010,25882,28067,14777,12312,11698
ENSG00000102226,24209,21400,22841,8383,12069,10891
ENSG00000071889,5829,4903,5608,3797,3757,4014
ENSG00000203879,12384,11045,10998,6069,10193,7916
ENSG00000102312,1451,1222,1366,446,353,526
ENSG00000277535,1,0,0,0,0,6
ENSG00000183918,0,0,0,0,0,0
ENSG00000230502,5,9,6,5,2,8
ENSG00000271686,7,2,3,5,2,5
ENSG00000226547,0,0,0,2,0,2
ENSG00000147246,0,0,0,0,0,0
ENSG00000224664,0,0,0,0,1,0
ENSG00000289287,2,4,1,0,2,3
ENSG00000208839,0,0,0,0,0,0
ENSG00000212100,0,0,0,0,0,0
ENSG00000222321,0,0,0,0,0,0
ENSG00000276158,0,0,0,0,0,0
ENSG00000221710,0,0,0,0,0,0
ENSG00000222715,0,0,0,0,0,0
ENSG00000224773,334,273,105,2354,1712,1245
ENSG00000199001,0,0,0,0,0,0
ENSG00000270413,0,0,0,1,0,0
ENSG00000236880,0,0,0,0,0,0
ENSG00000264933,0,0,0,0,0,0
ENSG00000199705,0,0,0,0,0,0
ENSG00000232599,0,0,0,0,0,0
ENSG00000101916,38,31,34,334,263,71
ENSG00000288817,54,34,31,83,72,1
ENSG00000205542,229457,163491,84493,453093,329079,269321
ENSG00000187268,23,5,21,6,83,7
ENSG00000225470,406,476,270,385,409,235
ENSG00000230376,0,0,0,0,0,0
ENSG00000252178,0,0,0,0,0,0
ENSG00000226902,0,0,0,0,0,0
ENSG00000101966,1961,2851,1222,1646,1073,771
ENSG00000288642,0,0,0,0,0,0
ENSG00000147044,1965,2666,1311,1707,1140,962
ENSG00000076770,2,0,0,16,28,5
ENSG00000015285,25,37,43,169,78,118
ENSG00000279587,0,0,0,0,0,0
ENSG00000200291,0,0,0,0,0,0
ENSG00000237458,1,3,1,1,1,1
ENSG00000234524,0,0,0,0,0,1
ENSG00000224539,0,0,0,0,0,0
ENSG00000277486,0,0,0,0,0,0
ENSG00000198022,0,0,0,0,0,0
ENSG00000274601,0,0,0,0,0,0
ENSG00000268940,0,0,0,0,0,0
ENSG00000233861,0,0,0,0,0,0
ENSG00000228836,0,0,0,0,0,0
ENSG00000130234,0,0,1,0,0,0
ENSG00000068354,1623,1556,2070,413,723,565
ENSG00000288908,77,62,9,25,72,40
ENSG00000068323,4095,3801,3937,1921,1898,2050
ENSG00000094631,2340,1947,1673,670,1378,1023
ENSG00000158571,37,31,26,37,12,4
ENSG00000233071,0,0,0,21,10,12
ENSG00000102409,0,0,0,1,6,0
ENSG00000047644,5273,3468,6291,1009,1723,1494
ENSG00000232593,187,215,104,93,209,77
ENSG00000268235,0,0,0,0,0,0
ENSG00000215029,0,0,0,0,0,0
ENSG00000003096,299,285,2,229,172,304
ENSG00000225366,0,0,0,0,0,0
ENSG00000102145,0,0,0,2,3,0
ENSG00000236189,3,6,8,763,430,716
ENSG00000201420,0,0,0,0,0,0
ENSG00000229487,2,4,1,13,10,19
ENSG00000204025,0,0,0,0,0,0
ENSG00000271421,0,0,0,0,0,0
ENSG00000147162,5823,6850,3608,5660,9474,3470
ENSG00000072133,4516,7459,1496,826,526,260
ENSG00000221494,0,4,0,2,8,4
ENSG00000233484,0,3,0,0,0,0
ENSG00000147010,2613,2553,2444,2454,1740,2074
ENSG00000101977,0,0,1,0,1,0
ENSG00000189326,0,0,0,0,2,0
ENSG00000189023,0,0,0,0,31,0
ENSG00000174016,0,0,0,0,0,0
ENSG00000269433,0,0,0,0,0,0
ENSG00000229674,0,0,0,1,0,0
ENSG00000232030,0,0,0,0,0,0
ENSG00000198021,0,0,0,0,0,0
ENSG00000269437,0,0,0,0,0,0
ENSG00000178605,1,1,0,1,0,1
ENSG00000278057,0,0,0,0,0,0
ENSG00000268988,0,0,0,0,0,2
ENSG00000287585,0,0,0,0,0,0
ENSG00000269226,0,0,0,0,0,0
ENSG00000269313,52,30,2,135,69,66
ENSG00000184216,77530,67078,85902,28177,15943,16337
ENSG00000169297,0,0,0,0,0,0
ENSG00000238709,0,0,0,0,1,1
ENSG00000086712,4593,5117,2699,1243,1413,471
ENSG00000230180,0,0,0,0,0,0
ENSG00000102054,24111,24175,11369,15581,10456,5723
ENSG00000222736,0,0,0,0,1,0
ENSG00000223498,6,0,4,32,26,33
ENSG00000199410,0,0,0,0,0,0
ENSG00000169891,14,16,29,263,186,605
ENSG00000201467,0,0,0,0,0,0
ENSG00000214322,34,32,21,13,12,12
ENSG00000289472,2,0,1,6,23,5
ENSG00000156500,305,258,288,540,292,420
ENSG00000101928,1253,1743,562,1984,846,431
ENSG00000207081,0,0,0,0,0,0
ENSG00000236091,0,0,0,0,0,4
ENSG00000231929,0,0,0,2,0,4
ENSG00000184785,0,0,0,1,0,0
ENSG00000180964,2231,2432,731,4026,3323,1090
ENSG00000224692,0,0,0,0,0,0
ENSG00000204065,2,0,0,2,1,0
ENSG00000133134,6,11,0,72,93,62
ENSG00000289596,0,0,1,11,16,7
ENSG00000261030,5,0,7,8,0,5
ENSG00000287700,0,0,2,0,6,0
ENSG00000289122,0,0,0,0,0,0
ENSG00000089820,211,208,238,281,166,151
ENSG00000102030,5719,4146,4233,3846,3604,3740
ENSG00000226679,0,0,0,0,0,0
ENSG00000252050,0,0,0,0,0,0
ENSG00000156313,715,1090,256,397,382,171
ENSG00000288759,33,57,30,53,84,41
ENSG00000224765,0,0,0,0,0,0
ENSG00000289620,0,0,0,0,0,0
ENSG00000213468,1,3,0,23,87,46
ENSG00000224281,268,205,151,126,108,121
ENSG00000289864,0,0,0,12,4,38
ENSG00000229151,0,0,0,0,0,0
ENSG00000289068,0,0,0,0,5,0
ENSG00000289007,0,0,0,0,0,0
ENSG00000234129,30,49,0,63,32,4
ENSG00000289870,0,0,0,2,0,0
ENSG00000236064,0,0,4,0,6,0
ENSG00000284377,0,0,0,0,0,0
ENSG00000226530,0,0,0,0,0,0
ENSG00000235244,0,0,0,0,0,0
ENSG00000227486,0,0,0,10,10,1
ENSG00000289591,0,0,0,0,0,0
ENSG00000233928,0,0,0,0,0,1
ENSG00000289923,3,6,0,10,12,9
ENSG00000289038,54,38,12,8,27,3
ENSG00000286650,7,22,0,24,7,0
ENSG00000235437,2485,2530,1498,1225,1656,952
ENSG00000288595,0,1,0,0,0,0
ENSG00000288856,23,10,24,2,16,0
ENSG00000274536,0,0,0,0,0,0
ENSG00000236751,107,103,21,74,15,6
ENSG00000289959,38,37,17,35,55,15
ENSG00000233093,0,0,0,0,0,0
ENSG00000281566,0,0,0,0,4,0
ENSG00000289132,96,90,57,87,129,98
ENSG00000169446,2375,3439,997,1661,1351,354
ENSG00000126970,0,0,0,14,6,8
ENSG00000289215,0,2,0,0,1,1
ENSG00000198947,3,1,4,83,337,88
ENSG00000049768,2,24,0,5,0,2
ENSG00000290184,0,0,0,0,0,0
ENSG00000102144,107028,99289,64588,58409,59697,38485
ENSG00000282933,11,20,78,15,21,9
ENSG00000282850,0,0,0,0,0,0
ENSG00000258545,0,0,0,36,182,44
ENSG00000203989,0,0,0,2,3,0
ENSG00000101883,10,5,24,16,81,3
ENSG00000131721,0,0,0,0,2,0
ENSG00000227541,4,2,0,3,1,4
ENSG00000237757,1,1,3,619,267,292
ENSG00000177485,4001,6563,1443,2550,1416,232
ENSG00000125355,2,0,0,0,0,0
ENSG00000232042,0,0,0,2,1,1
ENSG00000201392,0,0,0,0,0,1
ENSG00000196933,4,3,2,7,5,5
ENSG00000225471,0,0,0,0,0,0
ENSG00000102309,605,601,297,1094,1043,687
ENSG00000239577,2,1,1,12,5,5
ENSG00000186871,3873,4850,1556,669,391,125
ENSG00000198034,30580,26760,12799,25188,24830,17268
ENSG00000238926,0,0,0,0,0,0
ENSG00000125931,1,2,0,0,0,0
ENSG00000086758,9492,12620,9883,3886,4710,3076
ENSG00000063601,5871,5914,4707,1946,2440,1545
ENSG00000230153,0,0,0,0,0,0
ENSG00000222796,0,0,0,0,0,0
ENSG00000029993,8549,9262,4505,6648,4742,2102
ENSG00000230508,38,36,25,130,122,136
ENSG00000124486,6709,9581,4711,3453,3830,1329
ENSG00000068400,2206,1944,1991,1158,1396,880
ENSG00000289245,0,0,0,0,0,0
ENSG00000196998,1718,1335,1031,1198,1613,1426
ENSG00000169164,0,0,0,0,0,0
ENSG00000290520,0,0,0,0,0,0
ENSG00000187893,0,0,0,0,0,0
ENSG00000230578,0,0,0,0,0,0
ENSG00000290643,0,0,1,0,1,0
ENSG00000157965,0,0,0,0,0,0
ENSG00000204648,0,0,0,0,0,0
ENSG00000226870,0,0,0,0,0,0
ENSG00000234442,0,0,0,0,0,0
ENSG00000171483,0,0,0,0,0,0
ENSG00000274775,0,2,0,1,1,0
ENSG00000290740,0,0,0,0,1,0
ENSG00000251525,0,0,0,0,0,0
ENSG00000186312,11,19,6,8,9,1
ENSG00000232765,0,0,0,0,0,0
ENSG00000290748,0,0,0,0,0,0
ENSG00000126952,0,0,0,0,0,0
ENSG00000290798,0,0,0,0,0,0
ENSG00000229015,0,0,0,0,0,0
ENSG00000290806,0,0,0,0,0,0
ENSG00000196970,0,0,0,0,0,0
ENSG00000242599,0,0,0,0,0,0
ENSG00000242520,0,0,0,0,0,0
ENSG00000204072,2,2,5,5,0,1
ENSG00000290908,22,15,18,10,21,17
ENSG00000231069,0,0,0,0,0,0
ENSG00000290955,0,0,0,0,0,0
ENSG00000237265,0,0,0,0,0,0
ENSG00000223773,0,0,0,0,0,0
ENSG00000234062,2,0,0,2,1,0
ENSG00000291054,72,32,106,128,137,128
ENSG00000234493,0,0,0,0,0,0
ENSG00000291200,0,0,0,0,2,0
ENSG00000214897,0,0,0,0,0,0
ENSG00000067842,1,0,0,177,99,101
ENSG00000290743,0,0,0,0,0,0
ENSG00000230187,0,0,0,0,0,0
ENSG00000277492,0,0,0,0,0,0
ENSG00000280704,0,0,0,0,0,0
ENSG00000213747,0,0,0,0,1,0
ENSG00000082458,1805,1613,1435,719,429,209
ENSG00000287757,0,4,4,26,47,41
ENSG00000291285,0,0,0,0,0,0
ENSG00000290734,0,0,0,0,0,0
ENSG00000290708,0,0,0,0,0,0
ENSG00000101811,7799,6142,6060,2569,2505,2289
ENSG00000007952,15,32,15,7,8,2
ENSG00000239345,80,59,38,21,27,34
ENSG00000233680,5,4,3,3,1,0
ENSG00000179031,9,9,8,41,22,18
ENSG00000182489,4,3,0,16,0,0
ENSG00000182492,2,0,0,230,82,940
ENSG00000183981,0,0,0,0,0,0
ENSG00000214930,0,0,0,0,0,0
ENSG00000285989,0,0,0,0,0,0
ENSG00000129682,10,2,0,46,8,11
ENSG00000232183,0,0,0,0,0,0
ENSG00000207800,0,0,0,0,0,0
ENSG00000226031,0,0,0,0,0,0
ENSG00000235975,0,0,0,0,0,0
ENSG00000101958,0,0,0,2,0,0
ENSG00000005893,17098,22145,7274,14228,9163,4494
ENSG00000242732,600,641,820,177,475,289
ENSG00000046653,10,15,23,200,102,43
ENSG00000243279,1021,818,712,473,391,450
ENSG00000174460,0,0,0,0,0,0
ENSG00000102172,26418,27754,12501,10340,7015,4100
ENSG00000077279,1,0,0,1,0,1
ENSG00000207486,0,0,0,0,0,0
ENSG00000131264,0,0,0,0,0,0
ENSG00000233162,0,0,0,0,0,0
ENSG00000237475,0,0,0,0,1,0
ENSG00000230590,410,543,258,1505,1924,617
ENSG00000231549,3,10,4,160,91,54
ENSG00000204113,0,0,0,4,7,10
ENSG00000228492,6,14,5,7,48,10
ENSG00000271533,15,7,0,56,82,5
ENSG00000202566,0,0,0,0,0,0
ENSG00000212027,0,0,0,0,0,0
ENSG00000283534,0,0,0,0,0,0
ENSG00000265727,4,0,0,2,3,0
ENSG00000278421,0,0,0,0,0,0
ENSG00000273974,0,0,0,0,0,0
ENSG00000275254,0,0,0,0,0,0
ENSG00000275625,0,0,0,0,0,0
ENSG00000207820,0,0,0,0,0,0
ENSG00000199168,0,0,0,0,0,0
ENSG00000277922,0,0,0,0,0,0
ENSG00000187969,0,0,0,0,0,0
ENSG00000226515,0,0,0,0,0,0
ENSG00000213269,13,10,13,5,18,14
ENSG00000270641,4,0,1,2,0,1
ENSG00000229807,1,0,0,0,0,1
ENSG00000291306,0,0,0,0,0,0
ENSG00000291017,0,0,0,0,0,0
ENSG00000290713,0,0,0,0,0,0
ENSG00000290714,0,0,0,0,0,0
ENSG00000283178,0,0,0,0,0,0
ENSG00000291310,0,0,0,0,0,0
ENSG00000101812,0,0,0,0,0,0
ENSG00000235946,0,0,0,0,0,0
ENSG00000131724,7354,10177,3609,4853,3462,1923
ENSG00000239182,0,0,0,0,0,0
ENSG00000250995,10,9,10,2,15,0
ENSG00000101974,1763,2329,1178,1527,842,311
ENSG00000291314,0,0,0,0,0,0
ENSG00000124313,360,283,226,317,320,230
ENSG00000077264,0,0,0,8,3,2
ENSG00000147394,162,148,44,57,1,60
ENSG00000289890,28,14,10,9,22,21
ENSG00000290641,0,0,0,0,2,1
ENSG00000280195,147,82,143,87,209,161
ENSG00000102125,3019,2235,2658,1520,1600,1046
ENSG00000197180,58,69,75,183,157,200
ENSG00000101871,34,70,3,83,90,79
ENSG00000176896,179,214,10,258,330,76
ENSG00000101901,1017,1173,556,2015,1092,806
ENSG00000007350,0,0,1,0,0,0
ENSG00000204131,129,98,206,54,350,105
ENSG00000222810,2,1,2,5,4,0
ENSG00000277569,0,0,0,0,0,0
ENSG00000223742,0,0,0,2,0,0
ENSG00000169306,1956,2219,972,188,127,263
ENSG00000226436,2,7,1,543,252,298
ENSG00000201666,0,0,0,0,0,0
ENSG00000237994,0,0,0,0,0,0
ENSG00000201356,0,0,0,0,0,0
ENSG00000227393,0,0,0,0,0,4
ENSG00000264090,0,0,2,0,0,0
ENSG00000227592,0,0,0,0,0,0
ENSG00000165194,0,0,2,13,7,3
ENSG00000000003,2,0,0,1,5,1
ENSG00000290811,0,0,0,0,0,0
ENSG00000270050,1,0,0,0,0,0
ENSG00000223546,782,1049,497,449,377,215
ENSG00000239407,359,383,192,114,107,56
ENSG00000102128,0,0,0,2,1,0
ENSG00000234050,0,0,0,0,2,0
ENSG00000286846,0,4,0,0,0,0
ENSG00000224632,0,0,0,0,0,0
ENSG00000133169,0,1,0,1,6,1
ENSG00000147206,0,2,0,0,0,12
ENSG00000226241,9,7,3,10,4,1
ENSG00000182916,0,0,0,0,0,0
ENSG00000238049,0,0,0,1,0,0
ENSG00000185222,1173,1750,404,5131,4423,1646
ENSG00000166681,14134,12199,5578,17095,18966,13144
ENSG00000281091,5,21,12,42,49,20
ENSG00000234405,10,15,16,17,19,28
ENSG00000172476,12,29,7,35,59,27
ENSG00000287619,4,13,0,4,12,4
ENSG00000189108,0,0,0,3,0,0
ENSG00000232665,4,7,1,34,21,22
ENSG00000223733,4,3,2,41,17,17
ENSG00000268629,0,0,0,0,0,0
ENSG00000181819,73,39,12,41,21,9
ENSG00000206864,0,0,0,0,0,0
ENSG00000123572,1,0,0,0,0,0
ENSG00000123561,0,0,0,0,0,0
ENSG00000291040,0,0,0,0,0,0
ENSG00000056998,0,0,0,0,0,0
ENSG00000276380,33,16,5,306,110,73
ENSG00000102096,4687,4314,3461,1639,2152,1801
ENSG00000270813,6,6,6,0,7,11
ENSG00000183911,0,2,5,0,1,0
ENSG00000234557,0,0,0,4,2,0
ENSG00000102393,4154,4314,1946,4859,4127,2276
ENSG00000204071,2,0,1,0,0,8
ENSG00000279245,1,0,1,0,3,0
ENSG00000272681,4,1,2,2,5,7
ENSG00000126756,796,624,471,1651,1318,955
ENSG00000147144,46,48,59,19,30,90
ENSG00000200572,0,0,0,0,0,0
ENSG00000284499,0,0,0,0,0,0
ENSG00000284538,0,0,0,0,0,0
ENSG00000284107,0,0,0,0,0,0
ENSG00000284043,0,0,0,0,0,0
ENSG00000283931,0,0,0,0,0,0
ENSG00000284157,0,0,0,0,0,0
ENSG00000205755,0,0,0,0,0,0
ENSG00000290746,683,566,696,267,272,212
ENSG00000169239,199,275,212,140,170,82
ENSG00000289237,0,0,5,0,0,1
ENSG00000290686,0,0,0,0,0,0
ENSG00000171405,0,0,1,0,0,0
ENSG00000237833,0,0,1,0,0,1
ENSG00000181433,0,0,0,0,0,0
ENSG00000102181,7285,6063,5985,3027,3638,3741
ENSG00000270916,0,5,8,7,10,13
ENSG00000212595,0,0,0,0,0,0
ENSG00000290892,0,0,0,0,0,0
ENSG00000011677,0,0,0,0,0,0
ENSG00000252205,0,0,0,0,0,0
ENSG00000207957,0,0,0,0,0,0
ENSG00000211583,0,0,0,0,0,0
ENSG00000207818,0,0,0,0,0,0
ENSG00000223940,76,83,42,132,81,68
ENSG00000290868,0,0,0,0,0,0
ENSG00000283638,0,0,0,0,0,0
ENSG00000169083,1,2,8,3,12,7
ENSG00000147050,2,3,0,1066,248,255
ENSG00000101972,9423,15236,4170,4834,3473,799
ENSG00000204118,0,0,0,0,0,0
ENSG00000293034,0,0,0,0,0,0
ENSG00000243468,0,0,0,0,0,0
ENSG00000260081,0,0,0,0,0,0
ENSG00000293160,108,78,63,99,93,83
ENSG00000221930,0,0,0,0,0,0
ENSG00000293183,2,6,4,1,0,0
ENSG00000259849,0,0,0,0,0,0
ENSG00000293226,0,0,0,1,0,1
ENSG00000248503,0,0,0,0,0,0
ENSG00000293258,27,25,34,10,10,10
ENSG00000233585,455,410,193,243,252,102
ENSG00000293263,24,18,8,4,9,6
ENSG00000229547,0,0,0,0,0,0
ENSG00000293307,0,0,0,0,0,0
ENSG00000233382,0,0,0,0,0,0
ENSG00000293328,55,35,34,38,28,7
