category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
Metabolism,Carbohydrate metabolism,hsa00650,Butanoate metabolism,16/4046,27/8538,0.5925925925925926,1.2505080463557972,1.2372543032389416,0.1482006432045743,0.4057874754410963,0.32685856145369774,HMGCL/HMGCS1/ECHS1/OXCT1/ABAT/ACAT1/ACAT2/ACADS/HADH/EHHADH/ALDH5A1/GAD1/ACSM3/ACSM5/ACSM4/GAD2,16
Organismal Systems,Nervous system,hsa04725,Cholinergic synapse,61/4046,116/8538,0.5258620689655172,1.1096911381185335,1.1288562057462632,0.15027700366720148,0.4082328052376733,0.32882825501981927,ATF4/MAP2K1/GNB2/ITPR3/CREB3L2/CREB3/AKT3/GNG5/AKT2/ITPR1/GNB1/HRAS/GNAQ/GNG12/CAMK2D/GNB4/PLCB4/PIK3R1/ACHE/JAK2/MAPK1/CHRNA7/GNB5/PIK3CD/PRKCA/PIK3CA/CACNA1A/CREB1/CREB5/ADCY1/ADCY2/GNG7/PRKCB/BCL2/KCNQ2/CREB3L4/CACNA1C/CREB3L1/KCNQ3/KCNQ4/PIK3CG/GNG4/PRKCG/GNG2/KCNJ2/KCNJ12/CHRNA6/CHAT/KCNJ6/GNG8/GNB3/PIK3R6/KCNQ1/KCNJ4/CHRM4/CHRM1/GNGT2/KCNJ18/ADCY8/GNG3/CACNA1B,61
Organismal Systems,Endocrine system,hsa04911,Insulin secretion,46/4046,86/8538,0.5348837209302325,1.128728919748474,1.1386527841135492,0.15147393536729312,0.40826959141965724,0.32885788599478116,ATF4/ITPR3/CREB3L2/CREB3/GNAQ/CAMK2D/STX1A/ATF2/PLCB4/VAMP2/SLC2A1/KCNN4/PRKCA/KCNMA1/CREB1/CREB5/ADCY1/ADCY2/KCNMB1/KCNMB4/TRPM4/PRKCB/CREB3L4/CACNA1C/CREB3L1/RYR2/PCLO/RIMS2/ATP1A2/RAPGEF4/ADCYAP1/PRKCG/KCNN2/SNAP25/KCNJ11/KCNMB2/ATP1B2/ADCYAP1R1/RAB3A/CCK/KCNN3/PDX1/KCNMB3/GIP/ADCY8/FFAR1,46
Organismal Systems,Immune system,hsa04621,NOD-like receptor signaling pathway,97/4046,189/8538,0.5132275132275133,1.0830292901474314,1.0954453158935957,0.15343389825670273,0.41034647208187935,0.3305307967341455,STAT1/IL18/GABARAP/JUN/RELA/TXN/ITPR3/OAS2/GBP1/CCL5/OAS1/VDAC2/CXCL8/ITPR1/PRKCD/NFKBIB/BCL2L1/ANTXR1/STAT2/BIRC3/HSP90AA1/MAP3K7/TXNIP/NFKBIA/MFN2/TAB2/GABARAPL1/DNM1L/NAMPT/MAPK11/CASP1/TRPV2/IRF3/TRPM7/TAB3/PKN1/FADD/CARD6/ERBIN/MYD88/TICAM1/TP53BP1/PLCB4/IFNAR2/PYCARD/CCL2/PKN2/NFKB1/MAPK1/GPSM3/RBCK1/TRAF2/IKBKG/MAP1LC3A/CARD16/STING1/ATG16L1/PANX1/MFN1/GBP3/IL6/GBP2/TNF/NLRP1/TNFAIP3/CXCL1/ATG5/TRIP6/MAPK14/RNASEL/CARD8/IRF9/IL1B/IFI16/NLRX1/TRAF6/TRAF5/IRF7/CYBA/CXCL2/BCL2/GBP4/NAIP/P2RX7/CARD18/BRCC3/TLR4/AIM2/NLRP12/MAPK10/IFNB1/PSTPIP1/MAP1LC3C/TRPM2/DEFB103A/CYBB/NLRC4,97
Human Diseases,Endocrine and metabolic disease,hsa04932,Non-alcoholic fatty liver disease,81/4046,157/8538,0.5159235668789809,1.0887185897213887,1.064785777628399,0.16250559867576223,0.4304856653010733,0.34675275557431995,IL6R/UQCRFS1/COX7A2/ATF4/NDUFA1/JUN/RELA/COX7A2L/NDUFV1/SDHC/NDUFS5/NDUFA4/BID/MAP3K11/UQCRC1/AKT3/NDUFB11/CXCL8/AKT2/NDUFV2/GSK3B/SOCS3/NDUFB8/XBP1/COX6B1/NDUFA10/UQCRH/MAPK11/DDIT3/COX5A/PRKAB1/COX5B/NDUFA2/COX8A/NDUFS8/NDUFA3/CYC1/NDUFA11/FAS/NDUFA6/PIK3R1/PRKAA1/NDUFC2/NFKB1/NDUFB4/TRAF2/COX7B/PRKAA2/NDUFB10/NDUFS4/NDUFB3/MAP3K5/NDUFS6/PIK3CD/COX6C/UQCR10/NDUFB2/NDUFAB1/IL6/UQCRQ/PIK3CA/COX7C/TNF/BCL2L11/NDUFA13/UQCR11/MAPK14/PPARG/IRS2/NDUFS7/LEPR/IL1B/NDUFA4L2/NDUFB1/INSR/UQCRHL/IL1A/MAPK10/CYP2E1/CEBPA/COX6B2,81
Metabolism,Amino acid metabolism,hsa00250,"Alanine, aspartate and glutamate metabolism",21/4046,37/8538,0.5675675675675675,1.1976994295333394,1.143712785861762,0.16384518662689937,0.4304856653010733,0.34675275557431995,GLUL/ASNS/RIMKLA/GLUD1/CPS1/GFPT2/GPT2/GLS/ABAT/RIMKLB/ASS1/DDO/ALDH5A1/ALDH4A1/PPAT/GAD1/NAT8L/ASPA/GAD2/GLUD2/GPT,21
Metabolism,Metabolism of cofactors and vitamins,hsa00670,One carbon pool by folate,22/4046,39/8538,0.5641025641025641,1.1903874672040762,1.1309214760637414,0.1659553434349065,0.4304856653010733,0.34675275557431995,AHCY/SHMT2/MTHFS/MTHFD2/CBS/MTR/MTHFD1L/ALDH7A1/AHCYL1/MAT2A/MTHFD1/DHFR/MAT1A/AHCYL2/DLD/CHDH/ALDH1L2/DHFR2/ALDH1L1/ST20-MTHFS/CTH/SARDH,22
Human Diseases,Immune disease,hsa05330,Allograft rejection,22/4046,39/8538,0.5641025641025641,1.1903874672040762,1.1309214760637414,0.1659553434349065,0.4304856653010733,0.34675275557431995,HLA-DPA1/HLA-E/HLA-B/HLA-DMA/FAS/HLA-F/TNF/HLA-DMB/HLA-DPB1/HLA-DRA/HLA-DOA/HLA-DRB1/IL12A/HLA-DRB5/HLA-DOB/IL12B/HLA-DQB1/HLA-DQA2/PRF1/GZMB/CD80/CD28,22
Metabolism,Glycan biosynthesis and metabolism,hsa00603,Glycosphingolipid biosynthesis - globo and isoglobo series,10/4046,16/8538,0.625,1.31889520514088,1.2116660008724542,0.168329836032244,0.4333865181427177,0.34908936930488943,GLA/ST3GAL1/A4GALT/FUT1/B3GALNT1/ABO/FUT9/ST8SIA1/FUT2/GBGT1,10
Organismal Systems,Environmental adaptation,hsa04714,Thermogenesis,119/4046,235/8538,0.5063829787234042,1.0685857321652064,1.0118028479102756,0.17214959701841684,0.43681055686411774,0.35184740507132606,UQCRFS1/COX7A2/NDUFA1/SMARCE1/COX7A2L/MGLL/FGFR1/NDUFV1/SDHC/NDUFS5/SMARCA2/ACTG1/NDUFA4/UQCRC1/CREB3L2/CREB3/NDUFB11/ATP5MC1/ATP5F1B/NDUFV2/GRB2/CPT1A/HRAS/NDUFB8/COA4/COX6B1/NDUFA10/UQCRH/MAPK11/COX5A/ACSL3/SMARCA4/PRKAB1/COX5B/COX19/ATP5MC3/NDUFA2/SMARCC1/RPS6KB2/COX8A/SOS2/ATP5PD/FRS2/ATF2/NDUFS8/ACSL1/NDUFA3/CYC1/MLST8/NDUFA11/NDUFA6/PRKAA1/ATP5PB/NDUFC2/RPS6KA3/RHEB/RPS6KB1/NDUFB4/NDUFAF3/ATP5MG/COX7B/PRKAA2/NDUFB10/NDUFS4/ATP5MC2/NDUFB3/COA6/MAP3K5/COX14/TSC1/NDUFS6/COX6C/UQCR10/ATP5F1E/ACSL4/NDUFB2/NDUFAB1/SOS1/UQCRQ/COX7C/NDUFAF2/ATP5F1D/NDUFA13/UQCR11/DPF1/MAPK14/NDUFAF1/PPARG/NDUFS7/CREB1/CREB5/ADCY1/MTOR/ADCY2/PRDM16/SIRT6/COA3/SLC25A20/NDUFAF8/PRKG1/NDUFA4L2/NDUFB1/CREB3L4/CREB3L1/PPARGC1A/NPR1/UQCRHL/RPS6KA6/BMP8A/CPT1B/CNR1/COX20/NPPA/PRKG2/KLB/FGF21/ADCY10/ADCY8/COX6B2,119
Human Diseases,Endocrine and metabolic disease,hsa04930,Type II diabetes mellitus,26/4046,47/8538,0.5531914893617021,1.1673625645502257,1.0918765446999947,0.17219198763339136,0.43681055686411774,0.35184740507132606,PRKCD/SOCS2/PRKCZ/SOCS3/PIK3R1/SOCS4/MAPK1/PIK3CD/SOCS1/PIK3CA/TNF/CACNA1A/HKDC1/IRS2/MTOR/PRKCE/CACNA1C/INSR/CACNA1E/CACNA1G/MAPK10/KCNJ11/PDX1/MAFA/HK3/CACNA1B,26
Genetic Information Processing,Translation,hsa03015,mRNA surveillance pathway,54/4046,103/8538,0.5242718446601942,1.106335395380311,1.0303852313152086,0.17584869888627785,0.4413198677116832,0.35547961884327806,PPP1CA/PPP1CB/SMG5/NCBP1/CPSF2/SMG1/PNN/UPF2/PPP2R5B/PAPOLA/CPSF3/PELO/PABPC1/CSTF2/RNMT/FUS/CPSF6/NXT1/EIF4A3/PPP1CC/NUDT21/PPP2R2A/SSU72/PPP2R3A/DAZAP1/CLP1/NXF3/TARDBP/UPF1/MSI2/CASC3/CSTF2T/PCF11/PPP2R5C/CPSF4/SRRM1/UPF3A/ACIN1/GLE1/PAPOLG/PPP2R2C/UPF3B/DDX19B/FIP1L1/SMG6/ALYREF/MAGOH/CSTF1/PPP2R5E/PPP2R2B/PYM1/NXF2/PABPC4L/PABPC5,54
Metabolism,Global and overview maps,hsa01212,Fatty acid metabolism,31/4046,57/8538,0.543859649122807,1.1476702135962744,1.061579456207031,0.1765279470846733,0.4413198677116832,0.35547961884327806,ELOVL6/SCD/ACACA/ELOVL2/FADS2/ELOVL1/CPT1A/ACSL3/ECHS1/ACSL1/SCD5/ACAT1/CBR4/ACAT2/ACSL4/FADS1/ACADS/HADH/PPT2/HSD17B4/EHHADH/ACAA1/OXSM/MCAT/ACADSB/ELOVL4/HACD1/HSD17B8/CPT1B/ACADL/ACSBG1,31
Genetic Information Processing,"Folding, sorting and degradation",hsa04141,Protein processing in endoplasmic reticulum,87/4046,170/8538,0.5117647058823529,1.0799424267977087,0.999163726264481,0.17832292815365386,0.44260007347489627,0.3565108143321819,UBE2J2/MAN1A2/HERPUD1/ATF4/HSP90B1/DDOST/DNAJB1/NPLOC4/VCP/BAK1/SSR4/PPP1R15A/EDEM3/DNAJC5/BCAP31/SEC31A/HSPH1/DNAJC10/UBXN4/MAN1A1/DERL2/NSFL1C/CAPN2/LMAN2/FBXO2/HSPA1B/HYOU1/HSP90AA1/DNAJB2/UGGT1/HSPA1A/XBP1/SSR1/UBQLN4/RAD23B/SSR2/MOGS/DDIT3/SEC24B/FBXO6/RNF5/RRBP1/UBE2D2/DAD1/SELENOS/MBTPS1/EDEM2/MBTPS2/UBE2G2/SEC23B/OS9/NFE2L2/DNAJB11/SEC24D/UFD1/RNF185/ATF6/TRAF2/SEC13/SVIP/SEC61G/SEC61B/SEC62/DNAJC3/MAP3K5/TUSC3/PREB/SEC24A/HSPA6/HSPA4L/PLAA/UBXN8/RAD23A/TMEM258/UBE2D4/HSPBP1/CUL1/ERO1B/BCL2/ATXN3/SEC31B/MAN1C1/MAPK10/CRYAB/HSPA1L/DERL3/LMAN1L,87
Human Diseases,Neurodegenerative disease,hsa05017,Spinocerebellar ataxia,74/4046,144/8538,0.5138888888888888,1.0844249464491678,0.9696461190899138,0.1878783253363195,0.46298587315021594,0.3729314126976568,PSMB4/ATG101/NOP56/PSMB3/PSMB6/ITPR3/PSMA7/PSMA2/PUM2/PSMB1/PSMB7/PSMB2/ULK1/AKT3/VDAC2/AKT2/ITPR1/PSMD13/PIK3C3/PSMD8/PSMD4/ADRM1/PSMC4/PSMD2/PPIF/RB1CC1/XBP1/SLC25A5/RBPJ/GNAQ/KAT5/PSMA6/PSMB5/ATP2A3/ATG2B/PSMD3/PSMD1/ATG2A/GRIN2D/PLCB4/PIK3R1/OPA1/PSMD11/TRAF2/PUM1/RORA/SPTBN2/PSMD14/MAP3K5/PIK3R4/PIK3CD/PRKCA/PIK3CA/CACNA1A/ATXN1/MTOR/TBP/VLDLR/ATXN1L/DAB1/PRKCB/GRIN2A/ATXN3/TRPC3/GRIN3B/PRKCG/RELN/MAPK10/ATP2A1/GRM1/RYR1/GRIN2B/BEAN1/KCND3,74
Environmental Information Processing,Signal transduction,hsa04024,cAMP signaling pathway,114/4046,226/8538,0.504424778761062,1.064453475299542,0.9319518991794496,0.19360096722159145,0.4725642400404218,0.3806467105131086,PPP1CA/RAC2/PPP1CB/F2R/MAP2K1/JUN/RELA/RAPGEF3/SOX9/CREB3L2/CREB3/AKT3/ATP2B1/AKT2/ROCK1/CALM2/NFKBIA/MAP2K2/SLC9A1/ATP2A3/RRAS2/CAMK2D/PLCE1/HTR1D/RRAS/EP300/PPP1R12A/PLD2/PPP1CC/NFATC1/TIAM1/GRIN2D/PIK3R1/GIPR/NFKB1/RAC3/MAPK1/PAK1/ADRB2/AFDN/GABBR1/BAD/PLD1/RAP1B/ATP2B4/ORAI1/PIK3CD/MYL9/ARAP3/PIK3CA/PDE3B/EDN1/ADRB1/PDE10A/CREB1/GLI3/CREB5/ADCY1/ADCY2/OXTR/POPDC3/HTR1B/EDN2/HCAR1/ADORA1/TNNI3/BVES/GLI1/PDE4A/CREB3L4/GRIN2A/CACNA1C/CREB3L1/NPR1/PDE3A/EDNRA/RYR2/CFTR/VAV3/ATP1A2/BDNF/SSTR5/RAPGEF4/GRIN3B/ATP2B2/KCNK2/ADCYAP1/ADORA2A/DRD2/PLN/MAPK10/GABBR2/ATP2A1/ATP1B2/SSTR1/AMH/ADCYAP1R1/NPY1R/HHIP/HCAR3/NPPA/GRIN2B/HCAR2/POPDC2/FFAR2/CHRM1/GIP/CNGA2/SSTR2/ADCY10/FXYD1/ADCY8/HTR4/PTGER3,114
Organismal Systems,Immune system,hsa04611,Platelet activation,65/4046,126/8538,0.5158730158730159,1.0886119153543772,0.9509845704735392,0.1945047016977968,0.4725642400404218,0.3806467105131086,VAMP8/MYL12A/PPP1CA/PPP1CB/F2R/ITPR3/MYLK/ACTG1/ARHGEF12/AKT3/AKT2/ITPR1/ROCK1/PRKCZ/ITGB1/ITGB3/GNAQ/ARHGAP35/MAPK11/MYL12B/PPP1R12A/GNA13/PPP1CC/PLCB4/PIK3R1/STIM1/SYK/MAPK1/VASP/LYN/RAP1B/ORAI1/PIK3CD/PIK3CA/GP1BA/MAPK14/TLN2/PLA2G4A/PRKCI/ADCY1/TBXA2R/ADCY2/PRKG1/GUCY1A2/COL3A1/GUCY1B1/PTGS1/P2RY1/PIK3CG/GP6/PLA2G4B/GUCY1A1/MYLK4/FERMT3/RASGRP1/FCGR2A/P2RY12/PRKG2/PIK3R6/PTGIR/LCP2/BTK/ADCY8/MYLK3/F2RL3,65
Metabolism,Carbohydrate metabolism,hsa00640,Propanoate metabolism,18/4046,32/8538,0.5625,1.1870056846267918,1.0058027404681078,0.20362344654280018,0.4912593640368256,0.39570548316009757,ACACA/SUCLG1/ECHS1/SUCLA2/ABAT/DBT/DLD/ACSS1/MMUT/BCKDHB/ACADS/EHHADH/PCCA/ALDH6A1/ACSS3/MLYCD/LDHAL6A/LDHAL6B,18
Human Diseases,Immune disease,hsa05340,Primary immunodeficiency,21/4046,38/8538,0.5526315789473685,1.1661810234929886,0.9743376192213196,0.20842068842917438,0.499341232694897,0.4022153636352489,TAP1/IL7R/IL2RG/ADA/IKBKG/RFXANK/ORAI1/CIITA/CD4/RFXAP/DCLRE1C/JAK3/BLNK/LCK/CD3D/CD8A/RAG1/PTPRC/BTK/ICOS/TNFRSF13C,21
Human Diseases,Cancer: specific types,hsa05214,Glioma,40/4046,76/8538,0.5263157894736842,1.1106485938028463,0.9195215053337636,0.21053011392355783,0.5009164779560514,0.40348421107672794,PDGFB/SHC1/MAP2K1/GADD45A/BAK1/CDKN1A/MDM2/AKT3/AKT2/RB1/GRB2/CALM2/CCND1/CDK6/HRAS/MAP2K2/CDK4/CAMK2D/PDGFRB/TGFA/GADD45B/SOS2/PIK3R1/MAPK1/PIK3CD/PRKCA/SOS1/PIK3CA/POLK/PDGFA/MTOR/E2F2/PRKCB/SHC4/EGF/GADD45G/CDKN2A/PDGFRA/PRKCG/CAMK1G,40
Human Diseases,Infectious disease: bacterial,hsa05152,Tuberculosis,92/4046,182/8538,0.5054945054945055,1.0667108472348215,0.8633335945110915,0.21514449977524688,0.5083894001538368,0.4095035900552645,HLA-DPA1/STAT1/IFNGR2/IL18/RELA/CTSD/ARHGEF12/BCL10/BID/CD74/TCIRG1/IRAK1/ATP6V0B/AKT3/HSPD1/AKT2/PIK3C3/ATP6AP1/CALM2/CEBPG/EEA1/IRAK2/MAPK11/SPHK1/IL23A/FADD/CAMK2D/IFNGR1/HLA-DMA/LAMP2/EP300/MYD88/CEBPB/ATP6V0C/JAK2/NFKB1/SYK/MAPK1/IL10RB/PLK3/BAD/RFXANK/VDR/TGFB2/IL6/TLR6/CASP9/PLA2R1/TNF/PPP3CA/CIITA/MALT1/HLA-DMB/TLR1/PPP3R1/MAPK14/ITGAM/RFXAP/NFYB/CREB1/IL1B/APAF1/TIRAP/TLR2/HLA-DPB1/TRAF6/CORO1A/HLA-DRA/CYP27B1/TGFB3/BCL2/TRADD/CASP10/TLR4/IL1A/HLA-DOA/HLA-DRB1/ITGB2/IL12A/MAPK10/HLA-DRB5/IFNB1/ATP6V0A4/FCGR2A/HLA-DOB/IL12B/LSP1/CLEC7A/HLA-DQB1/HLA-DQA2/FCGR2C/MRC1,92
Metabolism,Lipid metabolism,hsa00564,Glycerophospholipid metabolism,53/4046,103/8538,0.5145631067961165,1.085847702873268,0.8318604060913684,0.23173223791492578,0.5438613746982952,0.4380759814503431,PLAAT3/GPAT3/LYPLA2/PTDSS2/AGPAT2/PISD/CHKA/PCYT2/SELENOI/PLD2/MBOAT7/DGKD/GPD2/DGKA/ACHE/CDS2/ETNK2/PLA2G12A/DGKH/PLD1/PLPP2/CDIPT/DGKZ/ETNK1/AGPAT5/CRLS1/LPGAT1/LCLAT1/MBOAT2/LPCAT2/DGKI/GPCPD1/DGKQ/PNPLA6/PLA2G4A/PLPP4/LPIN2/DGKE/GPAM/PEMT/GPD1L/SGMS2/PHOSPHO1/LPIN3/DGKG/CDS1/PCYT1B/PLA2G4B/CHAT/PLB1/ETNPPL/GPD1/PLA1A,53
Metabolism,Glycan biosynthesis and metabolism,hsa00604,Glycosphingolipid biosynthesis - ganglio series,9/4046,15/8538,0.6,1.2661393969352448,0.9790486206422567,0.23566256563493873,0.544415383116234,0.4385222307938545,ST6GALNAC4/ST3GAL1/B3GALT4/SLC33A1/ST6GALNAC6/ST6GALNAC3/ST8SIA5/ST6GALNAC5/ST8SIA1,9
Cellular Processes,Cellular community - eukaryotes,hsa04520,Adherens junction,48/4046,93/8538,0.5161290322580645,1.0891521694066622,0.8203879431236214,0.23681387850315572,0.544415383116234,0.4385222307938545,MYL12A/RAC2/PTPRM/MET/FGFR1/TGFBR1/ACTG1/SMAD3/ACTN4/ROCK1/LMO7/MAP3K7/IQGAP1/HEG1/NECTIN2/TJP1/WASF2/CSNK2B/SMURF1/KRIT1/MYL12B/EP300/SMAD4/YES1/RAC3/MAPK1/AFDN/PTPN6/RAP1B/NECTIN3/TCF7/MYL9/WASF3/SORBS1/FER/LEF1/CCM2/SSX2IP/WASL/PARD3/NECTIN1/INSR/NLK/PTPRB/NECTIN4/CTNNA2/RASIP1/CDH1,48
Metabolism,Lipid metabolism,hsa00120,Primary bile acid biosynthesis,10/4046,17/8538,0.5882352941176471,1.24131313425024,0.9451611120562678,0.24123619051806594,0.544415383116234,0.4385222307938545,ACOT8/CYP27A1/HSD17B4/HSD3B7/ACOX2/CYP7B1/CH25H/CYP39A1/AKR1C4/BAAT,10
Metabolism,Metabolism of other amino acids,hsa00450,Selenocompound metabolism,10/4046,17/8538,0.5882352941176471,1.24131313425024,0.9451611120562678,0.24123619051806594,0.544415383116234,0.4385222307938545,SEPHS2/MTR/PAPSS2/PAPSS1/TXNRD2/PSTK/INMT/TXNRD3/SEPSECS/CTH,10
Cellular Processes,Transport and catabolism,hsa04146,Peroxisome,43/4046,83/8538,0.5180722891566265,1.0932528929360545,0.8101963082420606,0.24183853462984842,0.544415383116234,0.4385222307938545,PRDX1/FAR1/HMGCL/ECH1/PRDX5/ACSL3/SOD1/ABCD1/ACSL1/ABCD3/PEX1/PEX11B/ACSL4/MPV17L/ACOT8/FAR2/HSD17B4/PXMP2/EHHADH/DDO/NUDT19/ACAA1/DECR2/MPV17L2/ECI2/NUDT12/PEX12/PMVK/PEX10/ACOX2/XDH/PEX3/DHRS4/MLYCD/PEX7/PAOX/NUDT7/PEX11G/PEX5L/EPHX2/ABCD2/NUDT13/BAAT,43
Human Diseases,Drug resistance: antineoplastic,hsa01524,Platinum drug resistance,39/4046,75/8538,0.52,1.097320810677212,0.8033779086876599,0.24574647367098615,0.544415383116234,0.4385222307938545,TOP2A/GSTP1/BAK1/CDKN1A/BID/MDM2/AKT3/AKT2/ERCC1/BCL2L1/BIRC3/GSTO1/ATM/REV3L/FADD/TOP2B/FAS/PIK3R1/BRCA1/MAPK1/MGST3/GSTM3/BAD/MAP3K5/PIK3CD/BBC3/SLC31A1/ATP7A/CASP9/PIK3CA/MSH3/MLH1/APAF1/ABCC2/BCL2/CDKN2A/GSTM2/GSTT2B/GSTM1,39
Human Diseases,Cancer: specific types,hsa05218,Melanoma,38/4046,73/8538,0.5205479452054794,1.0984771023639108,0.8019160692435587,0.24669772543128607,0.544415383116234,0.4385222307938545,PDGFB/MAP2K1/MET/FGFR1/GADD45A/BAK1/CDKN1A/MDM2/AKT3/AKT2/RB1/CCND1/CDK6/HRAS/MAP2K2/CDK4/PDGFRB/GADD45B/PDGFC/PIK3R1/MAPK1/BAD/PIK3CD/PIK3CA/POLK/PDGFA/FGF1/E2F2/FGF18/EGF/GADD45G/CDKN2A/PDGFRA/FGF10/FGF7/FGF9/FGF21/CDH1,38
Human Diseases,Infectious disease: bacterial,hsa05120,Epithelial cell signaling in Helicobacter pylori infection,37/4046,71/8538,0.5211267605633803,1.0996985372442265,0.8005692174165944,0.247635426361283,0.544415383116234,0.4385222307938545,JUN/RELA/MET/MAP3K14/CCL5/F11R/TCIRG1/ATP6V0B/PTPN11/ATP6V0E1/CXCL8/ATP6AP1/ATP6V1A/ADAM10/NFKBIA/TJP1/MAPK11/GIT1/ADAM17/ATP6V0C/ATP6V1F/NFKB1/PAK1/IKBKG/LYN/CXCL1/HBEGF/ATP6V0E2/MAPK14/MAP2K4/CXCL2/JAM2/PTPRZ1/MAPK10/ATP6V0A4/ATP6V1C2/CXCR2,37
Human Diseases,Cancer: overview,hsa05230,Central carbon metabolism in cancer,37/4046,71/8538,0.5211267605633803,1.0996985372442265,0.8005692174165944,0.247635426361283,0.544415383116234,0.4385222307938545,MAP2K1/G6PD/MET/FGFR1/SLC1A5/MYC/SLC7A5/AKT3/AKT2/HIF1A/SLC16A3/HRAS/PFKP/MAP2K2/PDGFRB/GLS/PIK3R1/MAPK1/SLC2A1/PIK3CD/PIK3CA/PDK1/SIRT3/HKDC1/PFKL/MTOR/SIRT6/KIT/SCO2/PDGFRA/NTRK3/FGFR2/LDHAL6A/HK3/FLT3/PGAM4/LDHAL6B,37
Metabolism,Glycan biosynthesis and metabolism,hsa00532,Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate,12/4046,21/8538,0.5714285714285714,1.205847044700233,0.8963067481886531,0.24886134239142926,0.544415383116234,0.4385222307938545,DSE/CHST15/CHSY1/UST/CHST7/XYLT1/B3GAT3/XYLT2/B4GALT7/CHST14/CHSY3/CHST13,12
Metabolism,Lipid metabolism,hsa00561,Glycerolipid metabolism,34/4046,65/8538,0.5230769230769231,1.103813833225598,0.7973316587817944,0.25034626031132035,0.544415383116234,0.4385222307938545,MGLL/GPAT3/GLA/AGPAT2/LIPG/ALDH7A1/DGKD/DGKA/AKR1A1/DGKH/PLPP2/DGKZ/AGPAT5/LCLAT1/MBOAT2/DGKI/ABHD16A/DGKQ/PLPP4/LPIN2/AGK/DGAT1/DGKE/GK/GPAM/LPIN3/PNPLA3/DGKG/LPL/GLYCTK/LIPC/PNLIPRP3/MOGAT2/CEL,34
Organismal Systems,Endocrine system,hsa04921,Oxytocin signaling pathway,78/4046,155/8538,0.5032258064516129,1.0619233651714954,0.7383569579111791,0.2553302889460852,0.544415383116234,0.4385222307938545,PPP1CA/PPP1CB/MAP2K1/JUN/ITPR3/ELK1/MYLK/CDKN1A/ACTG1/MYL6/ITPR1/ROCK1/CALM2/CACNG6/CCND1/HRAS/MAP2K2/GNAQ/PRKAB1/CAMK2D/PPP1R12A/PPP1CC/NFATC1/PLCB4/PRKAA1/RCAN1/MAPK1/NFATC4/PRKAA2/CACNA2D1/MYL6B/MYL9/PRKCA/PPP1R12B/CAMKK2/NFATC3/PPP3CA/MAPK7/MEF2C/CACNB4/PPP3R1/PLA2G4A/ADCY1/ADCY2/CACNG7/OXTR/RYR3/GUCY1A2/PRKCB/CACNG4/CACNA1C/NPR1/CACNA2D4/NPR2/CACNB2/RYR2/GUCY1B1/PIK3CG/PTGS2/PRKCG/KCNJ2/PLA2G4B/CAMK1G/NFATC2/KCNJ12/GUCY1A1/MYLK4/RYR1/KCNJ6/NPPA/PIK3R6/KCNJ4/KCNJ18/CD38/TRPM2/ADCY8/MYLK3/KCNJ5,78
Human Diseases,Endocrine and metabolic disease,hsa04934,Cushing syndrome,78/4046,155/8538,0.5032258064516129,1.0619233651714954,0.7383569579111791,0.2553302889460852,0.544415383116234,0.4385222307938545,CACNA1H/ATF4/MAP2K1/ITPR3/CDKN1A/WNT7B/AIP/CREB3L2/CREB3/ITPR1/RB1/APC/DVL1/NCEH1/GSK3B/CCND1/LDLR/CDK6/MAP2K2/CDK4/GNAQ/USP8/CCNE1/AHR/CAMK2D/PDE8A/ATF2/WNT4/PLCB4/MAPK1/FZD6/CDKN1B/RAP1B/CDK2/TCF7/ORAI1/FZD2/NR4A1/AXIN1/MEN1/AGT/FZD4/LEF1/CREB1/ARMC5/CREB5/ADCY1/FZD1/ADCY2/CDKN2C/RASD1/E2F2/WNT5B/RBBP5/APC2/CDKN2B/WNT9A/CREB3L4/CACNA1C/CREB3L1/WDR5B/FZD3/WNT2B/CDKN2A/WNT11/PDE11A/KCNK2/PBX1/CACNA1G/PDE8B/CYP21A2/CCNE2/CACNA1I/CYP17A1/WNT8B/FZD9/WNT1/ADCY8,78
Environmental Information Processing,Signal transduction,hsa04392,Hippo signaling pathway - multiple species,16/4046,29/8538,0.5517241379310345,1.164266112124363,0.8409175601503213,0.2560946523862598,0.544415383116234,0.4385222307938545,RASSF1/AJUBA/TEAD1/TPTEP2-CSNK1E/FAT4/PAK1/MOB1B/WTIP/LATS1/FRMD6/RASSF4/TEAD4/LATS2/FRMD1/RASSF6/DCHS1,16
Metabolism,Carbohydrate metabolism,hsa00030,Pentose phosphate pathway,17/4046,31/8538,0.5483870967741935,1.1572241799945784,0.8322574184309713,0.25691573173284155,0.544415383116234,0.4385222307938545,PGD/G6PD/TALDO1/PFKP/GPI/TKT/PRPS1/PGM1/PRPS2/PGM2/PFKL/SHPK/DERA/RBKS/GLYCTK/IDNK/ALDOA,17
